,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,ls
4,-0.19770849764578244,0.13360849764578248,-0.10953181497588091,0.045431814975880905,1.0,0.0,0.09099999999999998,m_u,MSM,plugin,1.8
0,-0.21651906400773155,0.10650312635948844,-0.13919116863208802,0.0317213992200439,1.0,0.0,0.06098579782790312,m_y=1,MSM,plugin,1.8
1,-0.15828670569835998,0.17266636082967163,-0.06896123008848273,0.09841270981848509,1.0,0.0,-0.13610420020488803,m_y=0,MSM,plugin,1.8
2,-0.28393402656504074,0.23096900162186879,-0.10581141307483102,0.05284638813165904,1.0,0.0,0.08986449088624862,m_a=0,MSM,plugin,1.8
3,-0.11661535763932669,0.03971827921650169,-0.1166153576393267,0.03971827921650162,0.0,0.0,0.0874654652186827,m_a=1,MSM,plugin,1.8
4,-0.19969567100058558,0.1348956710005857,-0.11008218415366108,0.04528218415366113,1.0,0.0,0.08665000000000002,m_u,MSM,plugin,1.8
0,-0.22394353892450022,0.0982949138443737,-0.1484444157250024,0.023927168938922095,1.0,0.0,0.06687046236148263,m_y=1,MSM,plugin,1.8
1,-0.1681822234690471,0.16006501454910313,-0.08134932872543618,0.0860205455548186,1.0,0.0,-0.13882863340563992,m_y=0,MSM,plugin,1.8
2,-0.2635908403235632,0.23793488258658665,-0.09027651219571008,0.06462055445873363,1.0,0.0,0.09392513138687952,m_a=0,MSM,plugin,1.8
3,-0.12436149644483721,0.028824062543707507,-0.12436149644483718,0.028824062543707517,0.0,0.0,0.09220295911311471,m_a=1,MSM,plugin,1.8
4,-0.1935351689041927,0.13303516890419265,-0.10657470476604233,0.04607470476604238,1.0,0.0,0.09175000000000001,m_u,MSM,plugin,1.8
0,-0.21083087786596183,0.11293560832912856,-0.13288372000418333,0.038788761516984106,1.0,0.0,0.07410242670137028,m_y=1,MSM,plugin,1.8
1,-0.15886057950066507,0.17133159055742625,-0.07024813264197885,0.09760248106919688,1.0,0.0,-0.12123396280813033,m_y=0,MSM,plugin,1.8
2,-0.26603079447769673,0.2409873745266648,-0.09077646184840714,0.0657330418973753,1.0,0.0,0.08761471758581296,m_a=0,MSM,plugin,1.8
3,-0.12058330987094563,0.03274710431910668,-0.12058330987094565,0.03274710431910667,0.0,0.0,0.08938993427667363,m_a=1,MSM,plugin,1.8
4,-0.19365219600520253,0.13695219600520242,-0.10573586004171939,0.049035860041719406,1.0,0.0,0.09045,m_u,MSM,plugin,1.8
0,-0.21835402702937284,0.10577764010402732,-0.1408481163660116,0.03036129917444988,1.0,0.0,0.07295454545454547,m_y=1,MSM,plugin,1.8
1,-0.16845081375630597,0.16110079387083567,-0.08058109268495076,0.08602011550875083,1.0,0.0,-0.1458823529411765,m_y=0,MSM,plugin,1.8
2,-0.263049788954329,0.242624476115406,-0.0860566027536777,0.06563128991475482,1.0,0.0,0.0977243609786694,m_a=0,MSM,plugin,1.8
3,-0.12098969761671789,0.03258395226874553,-0.12098969761671792,0.0325839522687455,0.0,0.0,0.09870738081549713,m_a=1,MSM,plugin,1.8
4,-0.19244231888692293,0.138342318886923,-0.10312270747076428,0.0490227074707643,1.0,0.0,0.09775,m_u,MSM,plugin,1.8
0,-0.22063145571366452,0.10351091409234355,-0.1431691361430802,0.027653611438118397,1.0,0.0,0.07070860174308449,m_y=1,MSM,plugin,1.8
1,-0.1533110251625422,0.17722866427562564,-0.06169666036566428,0.10174735434143081,1.0,0.0,-0.12373254959588538,m_y=0,MSM,plugin,1.8
2,-0.2785383672355384,0.2384667976076129,-0.09728978164274017,0.057218212014814716,1.0,0.0,0.08680256554918783,m_a=0,MSM,plugin,1.8
3,-0.12796959473757288,0.02337431331680715,-0.12796959473757294,0.02337431331680707,0.0,0.0,0.08777964792290116,m_a=1,MSM,plugin,1.8
4,-0.20332888066972893,0.13062888066972883,-0.11274083759044833,0.040040837590448304,1.0,0.0,0.08875,m_u,MSM,plugin,1.8
0,-0.22777472949932825,0.09604023860962885,-0.15123022099238398,0.019433753630448684,1.0,0.0,0.06390523615512299,m_y=1,MSM,plugin,1.8
1,-0.15746933137283753,0.1740242739613173,-0.0660529137827121,0.09791844336993465,1.0,0.0,-0.12362881707678623,m_y=0,MSM,plugin,1.8
2,-0.2772493846428374,0.23742319148925423,-0.09523165561176807,0.055405462458184805,1.0,0.0,0.08313031829604497,m_a=0,MSM,plugin,1.8
3,-0.13317191491831942,0.019333903171035692,-0.13317191491831937,0.019333903171035755,0.0,0.0,0.08455848427114188,m_a=1,MSM,plugin,1.8
4,-0.20577304760354886,0.12917304760354884,-0.1140725157176961,0.037472515717696095,1.0,0.0,0.08405,m_u,MSM,plugin,1.8
0,-0.22020921502899546,0.10425363483922498,-0.14386608081004781,0.029791663402452102,1.0,0.0,0.07137954701441315,m_y=1,MSM,plugin,1.8
1,-0.16636588246370101,0.16301263000750613,-0.07894180995493792,0.08884236960812852,1.0,0.0,-0.14055466821547843,m_y=0,MSM,plugin,1.8
2,-0.2649329386829633,0.23980532929461046,-0.0896206928231217,0.06449308343476882,1.0,0.0,0.09549515338287565,m_a=0,MSM,plugin,1.8
3,-0.12306686582425827,0.0321269696840422,-0.12306686582425823,0.032126969684042245,0.0,0.0,0.0959004160727488,m_a=1,MSM,plugin,1.8
4,-0.19422244919978388,0.1364224491997839,-0.10596149902164662,0.048161499021646605,1.0,0.0,0.09519999999999998,m_u,MSM,plugin,1.8
0,-0.2247875541802152,0.0984603656798108,-0.14930422652881994,0.02387153823514313,1.0,0.0,0.06497538811056416,m_y=1,MSM,plugin,1.8
1,-0.1554369083024556,0.17624270151309515,-0.06567894495578983,0.10222866261589103,1.0,0.0,-0.12509197939661515,m_y=0,MSM,plugin,1.8
2,-0.2790622681984219,0.23357271787729275,-0.10054772845801907,0.05505817813688987,1.0,0.0,0.08515333899720232,m_a=0,MSM,plugin,1.8
3,-0.13136841452933384,0.024250173370626536,-0.13136841452933376,0.024250173370626585,0.0,0.0,0.08539048279765415,m_a=1,MSM,plugin,1.8
4,-0.20528911443366984,0.12898911443366975,-0.11595151302058519,0.039651513020585186,1.0,0.0,0.08539999999999999,m_u,MSM,plugin,1.8
0,-0.21998641646186434,0.10251705442231145,-0.14280038909563822,0.02684700236244645,1.0,0.0,0.06202837307576216,m_y=1,MSM,plugin,1.8
1,-0.15325794828410588,0.1782912433275186,-0.06215083689768332,0.1032866450920829,1.0,0.0,-0.12122110254890336,m_y=0,MSM,plugin,1.8
2,-0.28244558848009954,0.23303899014250185,-0.10105699255189263,0.05165039421429477,1.0,0.0,0.0814809977613227,m_a=0,MSM,plugin,1.8
3,-0.1265179377955091,0.02768179247985698,-0.12651793779550907,0.027681792479857036,0.0,0.0,0.08239397881225519,m_a=1,MSM,plugin,1.8
4,-0.20489705354182167,0.1308970535418216,-0.11372207579850842,0.03972207579850841,1.0,0.0,0.082,m_u,MSM,plugin,1.8
0,-0.22731496295407622,0.09321346724595372,-0.15141650488668015,0.017397809036207957,1.0,0.0,0.062333104448004883,m_y=1,MSM,plugin,1.8
1,-0.16738579446147153,0.159233081349274,-0.07915262262252656,0.08370132968915878,1.0,0.0,-0.13854635137095603,m_y=0,MSM,plugin,1.8
2,-0.2676490196407146,0.2372194509443136,-0.09171807635956461,0.06128850766316353,1.0,0.0,0.09248443097861686,m_a=0,MSM,plugin,1.8
3,-0.12442735585141444,0.024856073330171768,-0.12442735585141444,0.024856073330171764,0.0,0.0,0.08903762242913948,m_a=1,MSM,plugin,1.8
4,-0.19509316037540253,0.13019316037540257,-0.10689018196139799,0.04199018196139798,1.0,0.0,0.0886,m_u,MSM,plugin,1.8
0,-0.22071147611842395,0.1010939413146252,-0.1435996726425906,0.025608227353509826,1.0,0.0,0.06411818458726774,m_y=1,MSM,plugin,1.8
1,-0.16313553745477674,0.16617677088829078,-0.074145295198937,0.09111514562428176,1.0,0.0,-0.13846825859056494,m_y=0,MSM,plugin,1.8
2,-0.27630480387243145,0.23678120950985165,-0.09781081684805906,0.05828722248547922,1.0,0.0,0.09302886082870762,m_a=0,MSM,plugin,1.8
3,-0.12002750829454815,0.03196134760883351,-0.12002750829454811,0.03196134760883357,0.0,0.0,0.08972750869744373,m_a=1,MSM,plugin,1.8
4,-0.19712154261553633,0.13332154261553628,-0.1080084195936184,0.044208419593618355,1.0,0.0,0.08965,m_u,MSM,plugin,1.8
0,-0.21706220717861963,0.1087587442233057,-0.14045588661248062,0.034803101878153414,1.0,0.0,0.08213692005440534,m_y=1,MSM,plugin,1.8
1,-0.1574763750804345,0.17491873921152906,-0.06858462663148732,0.10144880142157582,1.0,0.0,-0.13449600945905998,m_y=0,MSM,plugin,1.8
2,-0.2669841003981733,0.24187072795249803,-0.09162324555373631,0.06650987310806114,1.0,0.0,0.09487930132092004,m_a=0,MSM,plugin,1.8
3,-0.13020785205536006,0.026337934044998533,-0.13020785205536006,0.026337934044998502,0.0,0.0,0.09914923362463757,m_a=1,MSM,plugin,1.8
4,-0.19976857465372005,0.13516857465372006,-0.110878157333075,0.04627815733307501,1.0,0.0,0.09985000000000001,m_u,MSM,plugin,1.8
0,-0.21666435112428784,0.10735335091567877,-0.1382415694464953,0.03128032145583677,1.0,0.0,0.07532487156240553,m_y=1,MSM,plugin,1.8
1,-0.16201449435098075,0.16800555778342927,-0.07211945615967949,0.09230198139627385,1.0,0.0,-0.13882318154937903,m_y=0,MSM,plugin,1.8
2,-0.267120112396876,0.2422535524007346,-0.08801436314398474,0.06314780314784339,1.0,0.0,0.09493457477621486,m_a=0,MSM,plugin,1.8
3,-0.12243320851791388,0.028833050876182244,-0.12243320851791381,0.028833050876182292,0.0,0.0,0.09680157828142166,m_a=1,MSM,plugin,1.8
4,-0.19531793876676357,0.13611793876676342,-0.10516505988032072,0.0459650598803207,1.0,0.0,0.09679999999999997,m_u,MSM,plugin,1.8
0,-0.2091515763658412,0.11711066494994218,-0.13009033195238695,0.04243279248100631,1.0,0.0,0.07122788366618574,m_y=1,MSM,plugin,1.8
1,-0.14741181479578006,0.18567372352315029,-0.055442035569256164,0.11146363829124799,1.0,0.0,-0.11579563753476799,m_y=0,MSM,plugin,1.8
2,-0.2850539254662511,0.23524835926238802,-0.1049477377925155,0.05514217158865252,1.0,0.0,0.08327014873101687,m_a=0,MSM,plugin,1.8
3,-0.11952554944001773,0.03562806935433802,-0.11952554944001761,0.03562806935433813,0.0,0.0,0.08494734748460042,m_a=1,MSM,plugin,1.8
4,-0.20237152996062818,0.13517152996062812,-0.11230943081437668,0.04510943081437668,1.0,0.0,0.08645,m_u,MSM,plugin,1.8
0,-0.2237967496117676,0.10027562932620977,-0.1479060698903497,0.02541264203723457,1.0,0.0,0.06659497657270144,m_y=1,MSM,plugin,1.8
1,-0.1696885776897677,0.15897320615794086,-0.08262338634980543,0.08436855699133336,1.0,0.0,-0.13293224466408823,m_y=0,MSM,plugin,1.8
2,-0.2598400223288387,0.23963113182689016,-0.08603629847066814,0.06582740796871964,1.0,0.0,0.09017668671208495,m_a=0,MSM,plugin,1.8
3,-0.1252507906726896,0.029159195086420776,-0.12525079067268965,0.029159195086420776,0.0,0.0,0.09116477380821753,m_a=1,MSM,plugin,1.8
4,-0.1930503684705735,0.13545036847057354,-0.10486235898493776,0.04726235898493779,1.0,0.0,0.08975,m_u,MSM,plugin,1.8
0,-0.22408532765069325,0.09788119449184403,-0.1493212292171434,0.024077097009397964,1.0,0.0,0.08402741947372301,m_y=1,MSM,plugin,2.0
1,-0.1586500504175639,0.17000448560338563,-0.07058825045260002,0.09660562432855174,0.0,0.0,-0.1755013213119851,m_y=0,MSM,plugin,2.0
2,-0.26802107177038736,0.23271553689714164,-0.09441419767991661,0.059108662806670854,1.0,0.0,0.11284088501865386,m_a=0,MSM,plugin,2.0
3,-0.13010036913415252,0.024046295315730236,-0.13010036913415243,0.024046295315730284,0.0,0.0,0.11366961510021756,m_a=1,MSM,plugin,2.0
4,-0.19929268627104918,0.12869268627104913,-0.112211478227269,0.041611478227268996,1.0,0.0,0.11345000000000001,m_u,MSM,plugin,2.0
0,-0.21880670322267043,0.10724841656077425,-0.1407685826844419,0.031531401614348344,1.0,0.0,0.08827210483692847,m_y=1,MSM,plugin,2.0
1,-0.1707748582798176,0.15962439094199365,-0.08269686701257788,0.08414554527699468,0.0,0.0,-0.19479507558048934,m_y=0,MSM,plugin,2.0
2,-0.2618697070018885,0.24285110164466833,-0.08558434168761161,0.06656573633039144,1.0,0.0,0.12290139304194522,m_a=0,MSM,plugin,2.0
3,-0.11901361929032528,0.034734549204368914,-0.11901361929032525,0.03473454920436898,0.0,0.0,0.12382622784632247,m_a=1,MSM,plugin,2.0
4,-0.19078734090747032,0.13948734090747028,-0.10170153154590052,0.05040153154590047,1.0,0.0,0.12244999999999998,m_u,MSM,plugin,2.0
0,-0.23111598680376694,0.09072479563845168,-0.15573120456030395,0.014762754996249799,1.0,0.0,0.07312925170068027,m_y=1,MSM,plugin,2.0
1,-0.16282820353818425,0.16592974082813758,-0.07328466730783952,0.09032129504018305,0.0,0.0,-0.17464484249536752,m_y=0,MSM,plugin,2.0
2,-0.27408349542000504,0.2320353266187715,-0.09773134147406941,0.055683172672835776,1.0,0.0,0.10983059512645044,m_a=0,MSM,plugin,2.0
3,-0.12884504657923834,0.022569274631899304,-0.12884504657923831,0.022569274631899314,0.0,0.0,0.10717476715325625,m_a=1,MSM,plugin,2.0
4,-0.20094296404256973,0.12704296404256973,-0.11199093759223977,0.03809093759223979,1.0,0.0,0.10600000000000001,m_u,MSM,plugin,2.0
0,-0.22793403936229076,0.09676560872570694,-0.15106772934336235,0.019833181455501676,1.0,0.0,0.07636632200886262,m_y=1,MSM,plugin,2.0
1,-0.16214251914776656,0.16880693124169688,-0.07127427614949831,0.09224431922912465,0.4,0.0,-0.16300309597523216,m_y=0,MSM,plugin,2.0
2,-0.2729330452942883,0.2398723126889048,-0.09136315362991769,0.058302421024534326,1.0,0.0,0.10388948230348469,m_a=0,MSM,plugin,2.0
3,-0.13089879549324124,0.021337592580119802,-0.13089879549324124,0.021337592580119795,0.0,0.0,0.10549479073151702,m_a=1,MSM,plugin,2.0
4,-0.20250860743789817,0.13160860743789818,-0.11076134117989171,0.03986134117989172,1.0,0.0,0.10434999999999998,m_u,MSM,plugin,2.0
0,-0.21993651436149791,0.10209071367933009,-0.14336950321694086,0.02740828737791145,1.0,0.0,0.08183233266622192,m_y=1,MSM,plugin,2.0
1,-0.1624896695521128,0.16583929315420426,-0.07417746817511055,0.09148773411918447,0.0,0.0,-0.1751421109233369,m_y=0,MSM,plugin,2.0
2,-0.2681134950432873,0.2359082570650523,-0.09300913587025403,0.06080389789201886,1.0,0.0,0.11380587419044512,m_a=0,MSM,plugin,2.0
3,-0.12186309341606313,0.029697031675653695,-0.12186309341606312,0.02969703167565373,0.0,0.0,0.11186584220643292,m_a=1,MSM,plugin,2.0
4,-0.1944410397227328,0.13214103972273272,-0.10719529276476894,0.044895292764768904,1.0,0.0,0.1122,m_u,MSM,plugin,2.0
0,-0.22475453365012613,0.09888938969738716,-0.14750581821386474,0.02222167199920841,1.0,0.0,0.07834674469641553,m_y=1,MSM,plugin,2.0
1,-0.1596507386270181,0.17150474351125425,-0.06865319546447331,0.0953223879163206,0.0,0.0,-0.18736176935229065,m_y=0,MSM,plugin,2.0
2,-0.28098253829169567,0.2330312674428142,-0.10041045233937913,0.05245918149049773,1.0,0.0,0.11507066502095435,m_a=0,MSM,plugin,2.0
3,-0.1245963281889515,0.02916077765439782,-0.12459632818895153,0.029160777654397792,0.0,0.0,0.11483140942750059,m_a=1,MSM,plugin,2.0
4,-0.20302107124467197,0.13172107124467197,-0.11134462320668086,0.040044623206680875,1.0,0.0,0.11285,m_u,MSM,plugin,2.0
0,-0.21411318939774207,0.1095923943612449,-0.13575792601099065,0.03434907786887559,1.0,0.0,0.08234432234432233,m_y=1,MSM,plugin,2.0
1,-0.15809837790290304,0.1730214384781271,-0.0681127563135681,0.09825206573072999,0.0,0.0,-0.1851968503937008,m_y=0,MSM,plugin,2.0
2,-0.2809814501438711,0.23505182774805378,-0.10115287476202395,0.05522325236620655,1.0,0.0,0.11694693858072518,m_a=0,MSM,plugin,2.0
3,-0.11616628638296267,0.03808881881342592,-0.11616628638296264,0.03808881881342595,0.0,0.0,0.1149643480287883,m_a=1,MSM,plugin,2.0
4,-0.19802649620700663,0.13602649620700658,-0.1082201056613121,0.046220105661312114,1.0,0.0,0.11500000000000002,m_u,MSM,plugin,2.0
0,-0.21837943105464444,0.10453548437397767,-0.14175120849823708,0.029921584529347935,1.0,0.0,0.08623866735461044,m_y=1,MSM,plugin,2.0
1,-0.1578998971275077,0.17066832552637473,-0.06879803418493599,0.09638755220047816,0.0,0.0,-0.1745686304989896,m_y=0,MSM,plugin,2.0
2,-0.26757191215748094,0.23467970527508775,-0.09255037782769032,0.059658170945297115,1.0,0.0,0.11282321618806687,m_a=0,MSM,plugin,2.0
3,-0.12468268948734829,0.028024611444255387,-0.12468268948734833,0.02802461144425531,0.0,0.0,0.11481456822837266,m_a=1,MSM,plugin,2.0
4,-0.1966480324697703,0.13194803246977038,-0.10855094316487021,0.04385094316487023,1.0,0.0,0.11465,m_u,MSM,plugin,2.0
0,-0.2267033496248987,0.09576594944586711,-0.14964275819907388,0.018842311991496528,1.0,0.0,0.07880575009214891,m_y=1,MSM,plugin,2.0
1,-0.168552824858551,0.16011389965963813,-0.07928281425620178,0.0835185136599659,0.0,0.0,-0.18539238539238542,m_y=0,MSM,plugin,2.0
2,-0.2681414056411203,0.2397156096654514,-0.08962833207213614,0.06120253609646731,1.0,0.0,0.11602361705189468,m_a=0,MSM,plugin,2.0
3,-0.12437748771549992,0.02580102248901093,-0.1243774877154999,0.02580102248901093,0.0,0.0,0.11458464658950185,m_a=1,MSM,plugin,2.0
4,-0.19605729889792506,0.132957298897925,-0.10578323759408974,0.04268323759408971,1.0,0.0,0.1131,m_u,MSM,plugin,2.0
0,-0.2146764607827974,0.10652029054983654,-0.1376389325214368,0.032259229842776,1.0,0.0,0.08497500735077916,m_y=1,MSM,plugin,2.0
1,-0.15771574327223253,0.17104642029251424,-0.06905139125572193,0.09724841814150728,0.0,0.0,-0.1846466541588493,m_y=0,MSM,plugin,2.0
2,-0.27574048268133844,0.2343450855952384,-0.09856461139846351,0.05716921431236342,1.0,0.0,0.11840528744440934,m_a=0,MSM,plugin,2.0
3,-0.11871851905917075,0.03436103347751163,-0.11871851905917077,0.034361033477511606,0.0,0.0,0.11621540014272791,m_a=1,MSM,plugin,2.0
4,-0.19655662776947738,0.13355662776947738,-0.10849136094832439,0.045491360948324386,1.0,0.0,0.11684999999999998,m_u,MSM,plugin,2.0
0,-0.21725419250597686,0.10603641602031606,-0.13946611711886894,0.030569386714687025,1.0,0.0,0.08325400893314781,m_y=1,MSM,plugin,2.0
1,-0.15832805059600136,0.17276092933079998,-0.06829109726559622,0.09781020718611269,0.0,0.0,-0.19123443165694465,m_y=0,MSM,plugin,2.0
2,-0.2824201344471614,0.23473374747785525,-0.10201203186026317,0.054325644890956946,1.0,0.0,0.1198228725915635,m_a=0,MSM,plugin,2.0
3,-0.11893539781087718,0.03565141468942712,-0.11893539781087722,0.03565141468942716,0.0,0.0,0.117963999932162,m_a=1,MSM,plugin,2.0
4,-0.20023102522071393,0.1348310252207139,-0.10979244339390179,0.04439244339390177,1.0,0.0,0.11749999999999998,m_u,MSM,plugin,2.0
0,-0.22517688258142327,0.09639776101877864,-0.14826463081718197,0.02002074473203815,1.0,0.0,0.08073285171669023,m_y=1,MSM,plugin,2.0
1,-0.17735765102031398,0.1471732111684531,-0.09056165395180522,0.0708860564706222,0.0,0.0,-0.1869770272326183,m_y=0,MSM,plugin,2.0
2,-0.25343989053525173,0.244981923288415,-0.07920718093168273,0.07074921368484596,1.0,0.0,0.11990665514878351,m_a=0,MSM,plugin,2.0
3,-0.11950641015088914,0.027441597547643925,-0.11950641015088918,0.02744159754764396,0.0,0.0,0.11638526356776047,m_a=1,MSM,plugin,2.0
4,-0.18566812005148042,0.1356681200514804,-0.09805520202732576,0.04805520202732573,1.0,0.0,0.11565,m_u,MSM,plugin,2.0
0,-0.21381498018993933,0.1081928851699339,-0.1366949610934245,0.03405286672038675,1.0,0.0,0.08903557022368905,m_y=1,MSM,plugin,2.0
1,-0.15671030842047612,0.17256902094787854,-0.06791284075272912,0.09889804235993341,0.0,0.0,-0.18774548311076195,m_y=0,MSM,plugin,2.0
2,-0.2750048350482047,0.23553051410691075,-0.09760782127741545,0.05813350033612137,1.0,0.0,0.12051728990268554,m_a=0,MSM,plugin,2.0
3,-0.11994060713746535,0.03390142427399003,-0.11994060713746538,0.03390142427398998,0.0,0.0,0.11969446145554719,m_a=1,MSM,plugin,2.0
4,-0.19716738480712664,0.1342673848071266,-0.10883254179996205,0.04593254179996205,1.0,0.0,0.12044999999999999,m_u,MSM,plugin,2.0
0,-0.20868449644474688,0.11774066376840905,-0.1307753615868285,0.04428233559036341,1.0,0.0,0.09650803005746279,m_y=1,MSM,plugin,2.0
1,-0.15656431346312408,0.17600433066325644,-0.06794528226214921,0.10301452678693615,0.0,0.0,-0.17989417989417986,m_y=0,MSM,plugin,2.0
2,-0.2704015948600369,0.24061492650915808,-0.09485751706853932,0.06507084871766043,1.0,0.0,0.11865815437995383,m_a=0,MSM,plugin,2.0
3,-0.12085189195836951,0.037330856312438446,-0.12085189195836946,0.037330856312438536,0.0,0.0,0.12247352031041359,m_a=1,MSM,plugin,2.0
4,-0.19657517137224978,0.13977517137224976,-0.10785519445642686,0.05105519445642685,1.0,0.0,0.12329999999999999,m_u,MSM,plugin,2.0
0,-0.22096656471076015,0.10142211637007299,-0.14420349753636544,0.026211165669463965,1.0,0.0,0.08487654320987652,m_y=1,MSM,plugin,2.0
1,-0.16253370543077555,0.16652259091974309,-0.07371606223814187,0.09169650738849025,0.0,0.0,-0.18319774718398,m_y=0,MSM,plugin,2.0
2,-0.26911351590553734,0.23847604132544342,-0.09164453695538943,0.06100706237529539,1.0,0.0,0.11698032781412007,m_a=0,MSM,plugin,2.0
3,-0.1242376911676247,0.02755083110404819,-0.12423769116762469,0.027550831104048178,0.0,0.0,0.11619922782256764,m_a=1,MSM,plugin,2.0
4,-0.19646462635973722,0.1327646263597373,-0.10782774482308588,0.04412774482308587,1.0,0.0,0.1163,m_u,MSM,plugin,2.0
0,-0.2203628767116823,0.1027051091180459,-0.14289159963634238,0.02687620336755084,1.0,0.0,0.08540167425466295,m_y=1,MSM,plugin,2.0
1,-0.16476202640322274,0.16439363252601358,-0.07572246318878142,0.08890955777506826,0.0,0.0,-0.1924161704794735,m_y=0,MSM,plugin,2.0
2,-0.2694337038225293,0.23840628254354157,-0.09168656510464987,0.060659143825661975,1.0,0.0,0.12115278268199658,m_a=0,MSM,plugin,2.0
3,-0.12097050556194455,0.030872217390822666,-0.12097050556194458,0.030872217390822587,0.0,0.0,0.12029667024427171,m_a=1,MSM,plugin,2.0
4,-0.19506487275788914,0.13466487275788921,-0.10571138612441115,0.04531138612441114,1.0,0.0,0.11955,m_u,MSM,plugin,2.0
0,-0.22204471992933145,0.10135932643582266,-0.14529278525372594,0.026012672070433184,1.0,0.0,0.08687601836764924,m_y=1,MSM,plugin,2.0
1,-0.16088688797201356,0.16832200956142937,-0.07145208871674145,0.09329160519063405,0.0,0.0,-0.1723607263773469,m_y=0,MSM,plugin,2.0
2,-0.2689992547841194,0.2417372059902488,-0.09048796339099967,0.06322591459712909,1.0,0.0,0.11384047081007838,m_a=0,MSM,plugin,2.0
3,-0.12740156050843665,0.023555661845758923,-0.12740156050843668,0.02355566184575894,0.0,0.0,0.11359987749330647,m_a=1,MSM,plugin,2.0
4,-0.19803882929898203,0.13213882929898207,-0.10907772723322084,0.043177727233220844,1.0,0.0,0.11465,m_u,MSM,plugin,2.0
0,-0.21626227574984203,0.10754156939594677,-0.13911577921911789,0.0331052845418641,1.0,0.0,0.09212569316081332,m_y=1,MSM,plugin,2.0
1,-0.16526456990575547,0.16263691629007054,-0.07766666926845756,0.08840767722708556,0.0,0.0,-0.18795366795366794,m_y=0,MSM,plugin,2.0
2,-0.2607089073145904,0.24111065407991533,-0.08637077275421554,0.06677251951954032,1.0,0.0,0.12259609426317405,m_a=0,MSM,plugin,2.0
3,-0.12016646979325232,0.03181543524650032,-0.12016646979325236,0.03181543524650027,0.0,0.0,0.12268067394673077,m_a=1,MSM,plugin,2.0
4,-0.1904225688820392,0.13632256888203922,-0.10331451994894787,0.049214519948947856,1.0,0.0,0.12314999999999998,m_u,MSM,plugin,2.0
0,-0.21799808555942932,0.10677294043422289,-0.13968369863274627,0.030602707765160008,1.0,0.0,0.08734627352200326,m_y=1,MSM,plugin,2.0
1,-0.17080555023751662,0.1575523334390257,-0.082577633306001,0.08155330010246348,0.0,0.0,-0.18501999384804674,m_y=0,MSM,plugin,2.0
2,-0.2579972288148694,0.24433240777660564,-0.08125388755333872,0.06758906651507499,1.0,0.0,0.11874046935340132,m_a=0,MSM,plugin,2.0
3,-0.11884527118522466,0.03218502091143129,-0.11884527118522459,0.032185020911431425,0.0,0.0,0.12030858649242104,m_a=1,MSM,plugin,2.0
4,-0.1889140962724595,0.13911409627245944,-0.09966754610244953,0.04986754610244955,1.0,0.0,0.11910000000000001,m_u,MSM,plugin,2.0
0,-0.22344378900251938,0.09912534334707894,-0.14720266352972888,0.023963597687086686,1.0,0.0,0.08434001178550382,m_y=1,MSM,plugin,2.0
1,-0.166810766681323,0.16140558104946426,-0.07891997886447591,0.08654221221311423,0.0,0.0,-0.1885118306351183,m_y=0,MSM,plugin,2.0
2,-0.26515034510038715,0.23897029659429467,-0.08961003780826636,0.06342998930217403,1.0,0.0,0.11968197333668962,m_a=0,MSM,plugin,2.0
3,-0.12406024737307186,0.02781737778279041,-0.12406024737307186,0.02781737778279042,0.0,0.0,0.11828077807767334,m_a=1,MSM,plugin,2.0
4,-0.19429800964951632,0.13319800964951634,-0.10623821449642397,0.04513821449642395,1.0,0.0,0.11779999999999999,m_u,MSM,plugin,2.0
0,-0.21161615467703027,0.11342519767869541,-0.13315086790170277,0.03868704265900888,1.0,0.0,0.09887350218841928,m_y=1,MSM,plugin,2.2
1,-0.15691937720570093,0.17536863218919624,-0.0671157835743771,0.1011350349633628,0.0,0.0,-0.22018802572983676,m_y=0,MSM,plugin,2.2
2,-0.27802584591442053,0.23803599227753494,-0.0985831329623158,0.05859327932543017,1.0,0.0,0.13462066887616753,m_a=0,MSM,plugin,2.2
3,-0.11817011935717088,0.03756171017357177,-0.11817011935717088,0.03756171017357175,0.0,0.0,0.1349848551229712,m_a=1,MSM,plugin,2.2
4,-0.19812209467491482,0.13772209467491478,-0.10840073819886245,0.0480007381988624,0.8,0.0,0.13565,m_u,MSM,plugin,2.2
0,-0.2296619935112954,0.0924047491393959,-0.15325182721027703,0.015704844970632438,0.8,0.0,0.08706323996534797,m_y=1,MSM,plugin,2.2
1,-0.16929014424635738,0.15916791454196208,-0.0802964044417667,0.08277515099976336,0.0,0.0,-0.22055953155497723,m_y=0,MSM,plugin,2.2
2,-0.2690757532408425,0.23939950593292525,-0.09122155144026886,0.061545304132351555,1.0,0.0,0.1329205221737917,m_a=0,MSM,plugin,2.2
3,-0.12577762185737854,0.023813831879570424,-0.12577762185737856,0.023813831879570348,0.0,0.0,0.12908382227912496,m_a=1,MSM,plugin,2.2
4,-0.19660620287554897,0.13100620287554904,-0.10715443207995048,0.04155443207995048,1.0,0.0,0.1281,m_u,MSM,plugin,2.2
0,-0.22065736740280045,0.10405806349139683,-0.14312311824501078,0.028186000832722102,0.8,0.0,0.09765568819214727,m_y=1,MSM,plugin,2.2
