,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
0,-0.4119443621579279,-0.08383625997394854,-0.34428759589246144,-0.15299550053059802,1.0,1.0,-0.2441679626749611,m_y=1,IV,plugin,0.25
1,-0.32356622287184766,0.04138755666751737,-0.2331800228800845,-0.04774675861099653,1.0,1.0,-0.1622009041790716,m_y=0,IV,plugin,0.25
2,-0.4583155340093626,0.22501477324583483,-0.2922577762412064,0.058957015477678766,1.0,1.0,-0.04437367016099425,m_a=0,IV,plugin,0.25
3,-0.1048918122229614,0.03364138798406635,-0.10489181222296148,0.03364138798406629,1.0,1.0,-0.039126664188170346,m_a=1,IV,plugin,0.25
4,-0.2225867658239336,0.08208676582393366,-0.13930880030320333,-0.001191199696796666,1.0,1.0,-0.05990000000000001,m_u,IV,plugin,0.25
0,-0.38724917339904996,-0.10445136849940204,-0.32751817404790284,-0.16512606453833611,1.0,1.0,-0.2539395037130954,m_y=1,IV,plugin,0.25
1,-0.2961867753392503,0.02196012872318003,-0.21606251735002088,-0.057097146875046134,1.0,1.0,-0.17559723152489395,m_y=0,IV,plugin,0.25
2,-0.4486320455472009,0.1692376324140799,-0.30192254797569146,0.02252813484257062,1.0,1.0,-0.04234381437895973,m_a=0,IV,plugin,0.25
3,-0.08559250569361647,0.03360739745717465,-0.08559250569361644,0.033607397457174705,1.0,1.0,-0.037376543966213704,m_a=1,IV,plugin,0.25
4,-0.206084960915013,0.05988496091501298,-0.13256883168192968,-0.013631168318070314,1.0,1.0,-0.061549999999999994,m_u,IV,plugin,0.25
0,-0.35595895349139833,-0.10283413206068717,-0.302591495190329,-0.15700019959475808,1.0,1.0,-0.24716758814465695,m_y=1,IV,plugin,0.25
1,-0.2577055310600717,0.024485846141172395,-0.18620990218471506,-0.04606659979917242,1.0,1.0,-0.17073714731794357,m_y=0,IV,plugin,0.25
2,-0.4336950861494664,0.11957345494683631,-0.30152709197554506,-0.012594539227085009,1.0,1.0,-0.039936791809880634,m_a=0,IV,plugin,0.25
3,-0.07463362458013534,0.036876395380507555,-0.07463362458013528,0.03687639538050755,1.0,1.0,-0.037037626206339214,m_a=1,IV,plugin,0.25
4,-0.19578755330668324,0.04798755330668329,-0.12939296143341392,-0.01840703856658608,1.0,1.0,-0.059799999999999985,m_u,IV,plugin,0.25
0,-0.3206341962639735,-0.11276310849186363,-0.2755000361151213,-0.158342011392696,1.0,1.0,-0.24866576209859792,m_y=1,IV,plugin,0.25
1,-0.22370921572595578,0.007823800071611587,-0.16417782063582465,-0.051049441489272276,1.0,0.0,-0.1737283398546674,m_y=0,IV,plugin,0.25
2,-0.42224735688414344,0.05638548925759427,-0.30869200065778984,-0.05716986696875932,1.0,0.0,-0.03918817156443283,m_a=0,IV,plugin,0.25
3,-0.05472633152499974,0.03695731203544519,-0.05472633152499967,0.03695731203544524,1.0,1.0,-0.036051330715604624,m_a=1,IV,plugin,0.25
4,-0.1747320130427356,0.03033201304273563,-0.11840855635446423,-0.02599144364553575,1.0,1.0,-0.05974999999999997,m_u,IV,plugin,0.25
0,-0.3867385420400381,-0.08974110339934493,-0.32487774181718937,-0.15274820775209588,1.0,1.0,-0.24211597151576805,m_y=1,IV,plugin,0.25
1,-0.29347205014988487,0.03113389669721762,-0.21181133101603167,-0.049160412708795176,1.0,1.0,-0.17013170784804615,m_y=0,IV,plugin,0.25
2,-0.4380589588291384,0.18301416346905558,-0.2884166289472867,0.03337183358720398,1.0,1.0,-0.03695483056990456,m_a=0,IV,plugin,0.25
3,-0.08982175824419666,0.03593559995077198,-0.08982175824419676,0.03593559995077192,1.0,1.0,-0.03530684563344755,m_a=1,IV,plugin,0.25
4,-0.20532850600443445,0.07012850600443443,-0.13032777026765036,-0.004872229732349622,1.0,1.0,-0.052750000000000005,m_u,IV,plugin,0.25
0,-0.31866343273802905,-0.09766119995424824,-0.27023919503055044,-0.1467345535111139,1.0,1.0,-0.2511563367252544,m_y=1,IV,plugin,0.25
1,-0.21911213477612726,0.02294337088083136,-0.15555455964180395,-0.03987867701364544,1.0,0.4,-0.1563656147986942,m_y=0,IV,plugin,0.25
2,-0.43322216868390206,0.0671754169556846,-0.31060904251788857,-0.05543770921032898,1.0,0.4,-0.05330208571402745,m_a=0,IV,plugin,0.25
3,-0.05742818939615363,0.04000552372191426,-0.05742818939615367,0.04000552372191423,1.0,1.0,-0.044474121882990825,m_a=1,IV,plugin,0.25
4,-0.18064194537573075,0.03934194537573081,-0.11948864870043155,-0.02181135129956845,1.0,1.0,-0.0639,m_u,IV,plugin,0.25
0,-0.3663372277056806,-0.11360064851071494,-0.3131611526305769,-0.16781956179392193,1.0,1.0,-0.2598540145985401,m_y=1,IV,plugin,0.25
1,-0.2667513096566593,0.015848691658297366,-0.19500414339764868,-0.055260421779212865,1.0,1.0,-0.1673672566371682,m_y=0,IV,plugin,0.25
2,-0.43139105114354603,0.12434966287052193,-0.2973466391031609,-0.009694749169863097,1.0,1.0,-0.052275800361640534,m_a=0,IV,plugin,0.25
3,-0.08089340432793862,0.029059360935708423,-0.08089340432793858,0.02905936093570848,1.0,1.0,-0.043528742147297295,m_a=1,IV,plugin,0.25
4,-0.19803650349687466,0.04633650349687461,-0.12996875106276706,-0.021731248937232894,1.0,1.0,-0.06674999999999996,m_u,IV,plugin,0.25
0,-0.3507191031031388,-0.11458765369856902,-0.30104731142019286,-0.16505414804007584,1.0,1.0,-0.2647708448371065,m_y=1,IV,plugin,0.25
1,-0.2502884603061565,0.011431820454322538,-0.183876047726296,-0.054220318578192074,1.0,1.0,-0.167396540398511,m_y=0,IV,plugin,0.25
2,-0.42672466195465314,0.09681429479556618,-0.30297997267665916,-0.026930394482427643,1.0,1.0,-0.05566454831357187,m_a=0,IV,plugin,0.25
3,-0.06944374868019673,0.0346379189700617,-0.06944374868019684,0.03463791897006159,1.0,1.0,-0.04565025012122703,m_a=1,IV,plugin,0.25
4,-0.18787132508307866,0.040171325083078746,-0.12531838465305278,-0.022381615346947197,1.0,1.0,-0.0674,m_u,IV,plugin,0.25
0,-0.39247622224436507,-0.09719742887764349,-0.33329585421259633,-0.15757572035003328,1.0,1.0,-0.24820936639118457,m_y=1,IV,plugin,0.25
1,-0.29503177911274536,0.02970494958924541,-0.215611244052932,-0.04834166837756058,1.0,1.0,-0.1614709110867179,m_y=0,IV,plugin,0.25
2,-0.4328055211280605,0.18181043091723745,-0.28797568101461446,0.03698059080379147,1.0,1.0,-0.04409553951831535,m_a=0,IV,plugin,0.25
3,-0.09777220983488662,0.030687264691454042,-0.09777220983488653,0.03068726469145412,1.0,1.0,-0.042564885567594746,m_a=1,IV,plugin,0.25
4,-0.20803729065537918,0.06523729065537913,-0.13568754402670719,-0.007112455973292811,1.0,1.0,-0.0616,m_u,IV,plugin,0.25
0,-0.3348763009473702,-0.12383286575441718,-0.28960475316516837,-0.16968416178711948,1.0,1.0,-0.26386630532972,m_y=1,IV,plugin,0.25
1,-0.22205086663405807,0.016431749338387692,-0.15957763254387952,-0.04524845660231094,1.0,0.4,-0.16248600223964163,m_y=0,IV,plugin,0.25
2,-0.42801296953384843,0.05457115042947043,-0.31306870122640784,-0.060373117877970284,1.0,0.6,-0.05791984982721726,m_a=0,IV,plugin,0.25
3,-0.0639711631319175,0.028925375802734445,-0.06397116313191754,0.028925375802734403,1.0,1.0,-0.04709648081888018,m_a=1,IV,plugin,0.25
4,-0.18720016805569956,0.0207001680556995,-0.12957285913976418,-0.03692714086023582,1.0,1.0,-0.07350000000000002,m_u,IV,plugin,0.25
0,-0.379525904321955,-0.11646087578686629,-0.3253706812698369,-0.1715486762340387,1.0,1.0,-0.26238202247191017,m_y=1,IV,plugin,0.3
1,-0.2716471127457197,0.028508058311090333,-0.19581404869824984,-0.04617588278656078,1.0,1.0,-0.16405633802816902,m_y=0,IV,plugin,0.3
2,-0.45151206888833795,0.13203437648745847,-0.3147608609828153,-0.004716831418064045,1.0,1.0,-0.0565065620314571,m_a=0,IV,plugin,0.3
3,-0.08834206725093856,0.02682434053285594,-0.0883420672509386,0.026824340532855855,1.0,1.0,-0.045445275080677305,m_a=1,IV,plugin,0.3
4,-0.21047391720474376,0.04147391720474369,-0.1420025874064486,-0.02699741259355144,1.0,1.0,-0.07315,m_u,IV,plugin,0.3
0,-0.3682679299654139,-0.09095876363498197,-0.30802772696193614,-0.15216565031917767,1.0,1.0,-0.257987732307974,m_y=1,IV,plugin,0.3
1,-0.2726492137069985,0.03759810692017773,-0.19189101622990412,-0.04208933603706634,1.0,1.0,-0.16040542029304838,m_y=0,IV,plugin,0.3
2,-0.47085756799032213,0.14583409814004106,-0.3204651621015078,-0.004558307748773293,1.0,1.0,-0.05741098896424196,m_a=0,IV,plugin,0.3
3,-0.07707426219129546,0.041360523221215015,-0.07707426219129546,0.04136052322121504,1.0,1.0,-0.044804000297596125,m_a=1,IV,plugin,0.3
4,-0.20868070665366267,0.06028070665366263,-0.13316867965688894,-0.015231320343111015,1.0,1.0,-0.0681,m_u,IV,plugin,0.3
0,-0.3928341406216789,-0.09880268473196523,-0.33041579648075764,-0.16229218689286412,1.0,1.0,-0.24421502313990745,m_y=1,IV,plugin,0.3
1,-0.29663439695785976,0.036133120211588696,-0.2114222310046066,-0.04779973046137261,1.0,1.0,-0.18188041989958922,m_y=0,IV,plugin,0.3
2,-0.46778080721014736,0.1755925580485817,-0.3132265112780866,0.021038262116521076,1.0,1.0,-0.026944904179721563,m_a=0,IV,plugin,0.3
3,-0.08934958989783168,0.034422797569798894,-0.08934958989783169,0.03442279756979888,1.0,1.0,-0.03225614741126548,m_a=1,IV,plugin,0.3
4,-0.21656567094423512,0.06186567094423513,-0.13902578067512034,-0.01567421932487968,1.0,1.0,-0.057499999999999996,m_u,IV,plugin,0.3
0,-0.36982518522794705,-0.09260498847001372,-0.3083237734952359,-0.15485313389450828,1.0,1.0,-0.25045224312590453,m_y=1,IV,plugin,0.3
1,-0.2761171354756832,0.03526644206377949,-0.19378909392835214,-0.04576303222903862,1.0,1.0,-0.17564847942754913,m_y=0,IV,plugin,0.3
2,-0.4776774873456221,0.14853585849970724,-0.3258413310805845,-0.003300297765330376,1.0,1.0,-0.03979110903093669,m_a=0,IV,plugin,0.3
3,-0.07270406820714617,0.041815667064187136,-0.07270406820714621,0.04181566706418706,1.0,1.0,-0.03579113258923827,m_a=1,IV,plugin,0.3
4,-0.20678652053675087,0.05938652053675084,-0.13124044098708143,-0.0161595590129186,1.0,1.0,-0.05990000000000002,m_u,IV,plugin,0.3
0,-0.40198395857481223,-0.10802137405719696,-0.3413615058094031,-0.16999631903604354,1.0,1.0,-0.2616503546736105,m_y=1,IV,plugin,0.3
1,-0.30472014255362073,0.030322262104394194,-0.22105915316496944,-0.05248097136392606,1.0,1.0,-0.17059686336454924,m_y=0,IV,plugin,0.3
2,-0.4650266415116616,0.17689686762843193,-0.31234736030264393,0.024217586419414332,1.0,1.0,-0.050472462303342014,m_a=0,IV,plugin,0.3
3,-0.09665912989078054,0.03041361445318711,-0.09665912989078064,0.03041361445318706,1.0,1.0,-0.043064955830799834,m_a=1,IV,plugin,0.3
4,-0.220470622456667,0.059670622456667044,-0.1429706193149697,-0.017829380685030316,1.0,1.0,-0.0701,m_u,IV,plugin,0.3
0,-0.33259835289348766,-0.1081212812823612,-0.28366419395425957,-0.15772110632167763,1.0,1.0,-0.25342895562528023,m_y=1,IV,plugin,0.3
1,-0.22056138547048518,0.03419397300362177,-0.15294808120774328,-0.032588808983833775,1.0,0.6,-0.15138496325607687,m_y=0,IV,plugin,0.3
2,-0.44390599712548057,0.0688163676050641,-0.3178697743318135,-0.05721985518860281,1.0,0.4,-0.05779676938330819,m_a=0,IV,plugin,0.3
3,-0.06804927382454724,0.03107546899340683,-0.06804927382454729,0.031075468993406775,1.0,1.0,-0.047251663076955386,m_a=1,IV,plugin,0.3
4,-0.19661433591782512,0.02851433591782502,-0.13367184625466783,-0.034428153745332216,1.0,1.0,-0.07440000000000001,m_u,IV,plugin,0.3
0,-0.3362119668925101,-0.12121698109106349,-0.29178718414476457,-0.166311802442413,1.0,1.0,-0.26443768996960487,m_y=1,IV,plugin,0.3
1,-0.22144568991830998,0.02221725542287878,-0.15964632369265425,-0.03885276683281559,1.0,0.0,-0.16439754935330153,m_y=0,IV,plugin,0.3
2,-0.44742937669007565,0.04828676344937144,-0.33243914670832747,-0.06670346653237672,1.0,0.0,-0.054923413189972514,m_a=0,IV,plugin,0.3
3,-0.06647534937184542,0.033780166734183895,-0.0664753493718453,0.033780166734184006,1.0,1.0,-0.047266960602493024,m_a=1,IV,plugin,0.3
4,-0.19376928739259733,0.021569287392597246,-0.13591195317728064,-0.036288046822719355,1.0,1.0,-0.07545000000000002,m_u,IV,plugin,0.3
0,-0.33862355131567884,-0.10973362961784594,-0.29053253412776747,-0.15852496969399205,1.0,1.0,-0.25548387096774194,m_y=1,IV,plugin,0.3
1,-0.239436171379511,0.014040133941730848,-0.17553364008351544,-0.049146772268359014,1.0,1.0,-0.16174863387978144,m_y=0,IV,plugin,0.3
2,-0.42047915996198215,0.08806458105356645,-0.2996357865188693,-0.03277879238954637,1.0,1.0,-0.05597799213638044,m_a=0,IV,plugin,0.3
3,-0.06850447126457426,0.03387155959794079,-0.06850447126457425,0.03387155959794084,1.0,1.0,-0.0427288965696494,m_a=1,IV,plugin,0.3
4,-0.18446893582410429,0.038768935824104234,-0.12398682741582627,-0.02171317258417372,1.0,1.0,-0.06459999999999999,m_u,IV,plugin,0.3
0,-0.3292829818814457,-0.09783197778982419,-0.2776707872033199,-0.1498931390778659,1.0,1.0,-0.24509090909090908,m_y=1,IV,plugin,0.3
1,-0.23096097636782914,0.027906594418394583,-0.1623087762683691,-0.03973159451977971,1.0,0.6,-0.15877777777777774,m_y=0,IV,plugin,0.3
2,-0.44501652960091437,0.08720098674252352,-0.31511428205667713,-0.04270126080171372,1.0,0.6,-0.04975099608260758,m_a=0,IV,plugin,0.3
3,-0.061734975090668234,0.03649472927582849,-0.0617349750906682,0.036494729275828516,1.0,1.0,-0.03951457949953485,m_a=1,IV,plugin,0.3
4,-0.18741441072609408,0.04001441072609404,-0.1239052019017165,-0.023494798098283535,1.0,1.0,-0.06335000000000002,m_u,IV,plugin,0.3
0,-0.37378317716869136,-0.07674505455599452,-0.3097535851343621,-0.14174277240545385,1.0,1.0,-0.2433695945338487,m_y=1,IV,plugin,0.3
1,-0.27795337778230994,0.060818920266342856,-0.19054369798717552,-0.025325844919717132,1.0,1.0,-0.14926213810972178,m_y=0,IV,plugin,0.3
2,-0.48275332763693746,0.16787315820019053,-0.32176032133661664,0.006880151899869685,1.0,1.0,-0.05670831963725459,m_a=0,IV,plugin,0.3
3,-0.08732276234879263,0.042522036123327236,-0.08732276234879265,0.04252203612332722,1.0,1.0,-0.04207847230602313,m_a=1,IV,plugin,0.3
4,-0.22407218007447796,0.06667218007447809,-0.14381716643376813,-0.01358283356623187,1.0,1.0,-0.06909999999999998,m_u,IV,plugin,0.3
0,-0.33771197784310264,-0.12407086585357056,-0.2933924036357741,-0.16884895295867586,1.0,1.0,-0.24808437753538265,m_y=1,IV,plugin,0.3
1,-0.23328264901381415,0.008522133550919441,-0.1729335962604813,-0.05100828244738296,1.0,1.0,-0.16155832491298977,m_y=0,IV,plugin,0.3
2,-0.3958509997665123,0.07860253985700674,-0.28488500544928197,-0.03236345446022363,1.0,1.0,-0.05070780782062623,m_a=0,IV,plugin,0.3
3,-0.07250228440149051,0.0225034793599203,-0.07250228440149055,0.022503479359920246,1.0,1.0,-0.039316135192328794,m_a=1,IV,plugin,0.3
4,-0.1815169753216797,0.024216975321679747,-0.12686067482072794,-0.03043932517927208,1.0,1.0,-0.06565,m_u,IV,plugin,0.3
0,-0.4013952138975128,-0.10511314206360214,-0.34147979874579837,-0.16609912781554395,1.0,1.0,-0.2587591240875912,m_y=1,IV,plugin,0.3
1,-0.297723259566427,0.03717237973162946,-0.21434007998796809,-0.04454011976685592,1.0,1.0,-0.16128318584070794,m_y=0,IV,plugin,0.3
2,-0.4582019712676472,0.17890333421008384,-0.3098222926448194,0.03052365558725594,1.0,1.0,-0.05894430050348243,m_a=0,IV,plugin,0.3
3,-0.09940412287322198,0.028321419393415502,-0.09940412287322202,0.028321419393415398,1.0,1.0,-0.04397391279419094,m_a=1,IV,plugin,0.3
4,-0.21884168074248195,0.05714168074248187,-0.1450895614830053,-0.01661043851699471,1.0,1.0,-0.06889999999999999,m_u,IV,plugin,0.3
0,-0.3671800472307875,-0.12389001037275049,-0.3172905934746761,-0.17468967579056036,1.0,1.0,-0.2627743792731198,m_y=1,IV,plugin,0.3
1,-0.25433637481256766,0.023015124778740948,-0.18416503178681526,-0.046260669378579755,1.0,1.0,-0.15769923457901844,m_y=0,IV,plugin,0.3
2,-0.4338008052937273,0.10679310904951031,-0.30585854208466556,-0.02114915415955145,1.0,1.0,-0.06107784956258866,m_a=0,IV,plugin,0.3
3,-0.08750056649064741,0.02058909362565815,-0.0875005664906473,0.020589093625658285,1.0,1.0,-0.048303275411952784,m_a=1,IV,plugin,0.3
4,-0.20450963738948774,0.03160963738948772,-0.1402570328058969,-0.032642967194103076,1.0,1.0,-0.076,m_u,IV,plugin,0.3
0,-0.38719546667948795,-0.10038367185617854,-0.3259939499040245,-0.16263228354472023,1.0,1.0,-0.2503818165483784,m_y=1,IV,plugin,0.3
1,-0.2936392835519711,0.032230331011745064,-0.21050524742268678,-0.04991509736010736,1.0,1.0,-0.17454053444582251,m_y=0,IV,plugin,0.3
2,-0.4595086328826786,0.16862867402529091,-0.3076515203992407,0.016771561541852924,1.0,1.0,-0.04214413546134299,m_a=0,IV,plugin,0.3
3,-0.0868932467049722,0.03467489990434529,-0.08689324670497209,0.0346748999043454,1.0,1.0,-0.035688954249075255,m_a=1,IV,plugin,0.3
4,-0.21358529985816793,0.06008529985816795,-0.13704172231089098,-0.016458277689108975,1.0,1.0,-0.06194999999999999,m_u,IV,plugin,0.3
0,-0.3254241076346841,-0.10874968433156569,-0.2769131689226441,-0.15776439895732025,1.0,1.0,-0.25340257879656164,m_y=1,IV,plugin,0.3
1,-0.2102092873899069,0.036246698028413606,-0.14288695621051803,-0.030080952854731936,1.0,0.0,-0.1550045289855072,m_y=0,IV,plugin,0.3
2,-0.4474256043998229,0.053458347388844044,-0.32383268742243404,-0.070134569588545,1.0,0.0,-0.055534462804598006,m_a=0,IV,plugin,0.3
3,-0.05993436736670823,0.03329238819688003,-0.05993436736670828,0.03329238819688001,1.0,1.0,-0.04556921848009354,m_a=1,IV,plugin,0.3
4,-0.1935202560943179,0.023120256094317893,-0.13208839671070677,-0.0383116032892933,1.0,1.0,-0.07305000000000003,m_u,IV,plugin,0.3
0,-0.3487861732819706,-0.09674400243736973,-0.29399912725914584,-0.1521838066876777,1.0,1.0,-0.2441187115454217,m_y=1,IV,plugin,0.3
1,-0.2502256061077814,0.03253695093823228,-0.17665942203581672,-0.03994827708501984,1.0,1.0,-0.15936522127849798,m_y=0,IV,plugin,0.3
2,-0.4383520292915297,0.11870223111419664,-0.302255694367963,-0.017394103809369954,1.0,1.0,-0.046714139293320744,m_a=0,IV,plugin,0.3
3,-0.07286992605107549,0.035361797519877405,-0.07286992605107549,0.03536179751987747,1.0,1.0,-0.03978560213460092,m_a=1,IV,plugin,0.3
4,-0.1968567504935522,0.0472567504935522,-0.12933255392122464,-0.02026744607877537,1.0,1.0,-0.0636,m_u,IV,plugin,0.3
0,-0.39866051554575294,-0.12683918561625865,-0.344522098631623,-0.18217652691323707,1.0,1.0,-0.2644953471725125,m_y=1,IV,plugin,0.3
1,-0.2955900875275865,0.010213985949954351,-0.22081582739400835,-0.06361931460414681,1.0,1.0,-0.193336355394379,m_y=0,IV,plugin,0.3
2,-0.45644024539478245,0.14817335051713382,-0.32002352331805595,0.011756628440407419,1.0,1.0,-0.030012432309537262,m_a=0,IV,plugin,0.3
3,-0.09160365364338455,0.027813804219148384,-0.09160365364338455,0.027813804219148374,1.0,1.0,-0.037338672080128754,m_a=1,IV,plugin,0.3
4,-0.2083784351502326,0.04767843515023269,-0.13927654458226685,-0.021423455417733106,1.0,1.0,-0.06249999999999998,m_u,IV,plugin,0.3
0,-0.3909845191218244,-0.11857641750394407,-0.3347637397382006,-0.17585964659376763,1.0,1.0,-0.25602951763858894,m_y=1,IV,plugin,0.3
1,-0.27895981633159533,0.029881600317239566,-0.1996583890505115,-0.048015429916877087,1.0,1.0,-0.15965346534653468,m_y=0,IV,plugin,0.3
2,-0.4351942398231907,0.15312911780313937,-0.29427725710841635,0.012212135088364967,1.0,1.0,-0.050821558117655874,m_a=0,IV,plugin,0.3
3,-0.09834560833143331,0.01627482006950658,-0.09834560833143335,0.016274820069506514,1.0,1.0,-0.04623434633284451,m_a=1,IV,plugin,0.3
4,-0.2123845200372491,0.04308452003724912,-0.14210922075739113,-0.027190779242608865,1.0,1.0,-0.0713,m_u,IV,plugin,0.3
0,-0.30987169442792367,-0.11965948195353318,-0.26995691680446526,-0.1600616324148792,1.0,1.0,-0.24984147114774888,m_y=1,IV,plugin,0.3
1,-0.20117243914794902,0.01023593505478788,-0.1474430478297981,-0.04290216763721875,1.0,0.0,-0.16493694900122755,m_y=0,IV,plugin,0.3
2,-0.4107099334017773,0.024128434369157303,-0.30830211139873065,-0.07827938763388945,1.0,0.0,-0.04568435945476418,m_a=0,IV,plugin,0.3
3,-0.05635998618542448,0.031510008972663095,-0.05635998618542448,0.03151000897266308,1.0,1.0,-0.04042215857706355,m_a=1,IV,plugin,0.3
4,-0.1730083791441927,0.0172083791441928,-0.12201952456887574,-0.033780475431124224,1.0,1.0,-0.064,m_u,IV,plugin,0.3
0,-0.34216413255994993,-0.09974836248072852,-0.2907704544214932,-0.15200682440095434,1.0,1.0,-0.25102580468678765,m_y=1,IV,plugin,0.3
1,-0.2405448280600277,0.02864977325230129,-0.1716704382966558,-0.0394636940041728,1.0,1.0,-0.1573120779364552,m_y=0,IV,plugin,0.3
2,-0.44205942971719236,0.09838690388490727,-0.3110456999596741,-0.032626825872610704,1.0,1.0,-0.051827290260786585,m_a=0,IV,plugin,0.3
3,-0.07256331441102526,0.03619736540379588,-0.07256331441102527,0.03619736540379588,1.0,1.0,-0.04425123483820259,m_a=1,IV,plugin,0.3
4,-0.19517280966607792,0.044672809666077916,-0.12945632281970687,-0.021043677180293145,1.0,1.0,-0.0666,m_u,IV,plugin,0.3
0,-0.2956690615375873,-0.0997247338544216,-0.24846307439970863,-0.14731193992183686,1.0,0.8,-0.23752990165677326,m_y=1,IV,plugin,0.35
1,-0.18697544628595972,0.03570899395443616,-0.12309710516502397,-0.027522393704554893,1.0,0.0,-0.15471135085504423,m_y=0,IV,plugin,0.35
2,-0.4277336982534095,0.029312780038949483,-0.307649519337963,-0.09077139887649696,1.0,0.0,-0.0433036771013785,m_a=0,IV,plugin,0.35
3,-0.043620628474019284,0.03746558513508169,-0.043620628474019235,0.03746558513508171,0.6,0.6,-0.039623307804643626,m_a=1,IV,plugin,0.35
4,-0.1808332463640084,0.02033324636400833,-0.12079716111523091,-0.03970283888476907,1.0,1.0,-0.06664999999999997,m_u,IV,plugin,0.35
0,-0.2978781157829184,-0.12563702264144477,-0.2581751876647181,-0.16562005348588732,1.0,0.4,-0.26138369219908225,m_y=1,IV,plugin,0.35
1,-0.17419280967594913,0.02531250552812665,-0.11821659138620191,-0.030002712601001902,1.0,0.0,-0.1553991693585602,m_y=0,IV,plugin,0.35
2,-0.4419478959189312,-0.020635386679749047,-0.33836129005678106,-0.12422199254189936,1.0,0.0,-0.062465336655323056,m_a=0,IV,plugin,0.35
3,-0.0428746647871161,0.031357477983632,-0.04287466478711623,0.03135747798363186,0.4,0.4,-0.04777050788637127,m_a=1,IV,plugin,0.35
4,-0.18055673110837384,-0.003043268891626094,-0.12930207852778192,-0.054297921472218055,1.0,1.0,-0.08075,m_u,IV,plugin,0.35
0,-0.3676873817409753,-0.10722383965621748,-0.3127857425609572,-0.16313462001422666,1.0,1.0,-0.25091689775471865,m_y=1,IV,plugin,0.35
1,-0.26805132338244675,0.028031955729563896,-0.19304822600890503,-0.04630625155512787,1.0,1.0,-0.1680081623398708,m_y=0,IV,plugin,0.35
2,-0.44005312349326814,0.1304182590363548,-0.30171009304923124,-0.007924771407682099,1.0,1.0,-0.04563695091257508,m_a=0,IV,plugin,0.35
3,-0.08267040401448922,0.03244479141277712,-0.08267040401448919,0.03244479141277713,1.0,1.0,-0.039225276059667524,m_a=1,IV,plugin,0.35
4,-0.20631609700753661,0.04751609700753658,-0.13603092039044368,-0.02276907960955632,1.0,1.0,-0.06614999999999999,m_u,IV,plugin,0.35
0,-0.3163237712774559,-0.11490444675466227,-0.2701631935459173,-0.16158310776703264,1.0,1.0,-0.24516918772405352,m_y=1,IV,plugin,0.35
1,-0.19936690412386743,0.03355038648841959,-0.1347534211127052,-0.030463557150941824,1.0,0.0,-0.160808127992526,m_y=0,IV,plugin,0.35
2,-0.43768556378678725,0.03455871609179717,-0.31769162892795144,-0.08543521876703841,1.0,0.0,-0.04522813314148216,m_a=0,IV,plugin,0.35
3,-0.057257124164779086,0.029445797133255302,-0.05725712416477904,0.029445797133255354,1.0,1.0,-0.039793785002046445,m_a=1,IV,plugin,0.35
4,-0.19253831381504918,0.014338313815049242,-0.1322173627615125,-0.045982637238487487,1.0,1.0,-0.07135,m_u,IV,plugin,0.35
0,-0.33175401063314125,-0.10982065768492004,-0.28247255291596307,-0.15973282110055975,1.0,1.0,-0.25499999999999995,m_y=1,IV,plugin,0.35
1,-0.22863686755714988,0.024665195625155945,-0.16161039032103564,-0.041801932173390365,1.0,0.2,-0.16215909090909092,m_y=0,IV,plugin,0.35
2,-0.437250101628251,0.07035769680998388,-0.3118870514400553,-0.055005353378211885,1.0,0.2,-0.053643387111962426,m_a=0,IV,plugin,0.35
3,-0.06078585844343152,0.03652446054237772,-0.060785858443431595,0.03652446054237761,1.0,1.0,-0.04274370576233233,m_a=1,IV,plugin,0.35
4,-0.19205079306453637,0.030950793064536453,-0.12863589412683757,-0.032464105873162376,1.0,1.0,-0.07144999999999999,m_u,IV,plugin,0.35
0,-0.37073611118301636,-0.09158818835654774,-0.3114125002822698,-0.15188802656654232,1.0,1.0,-0.24594860775360378,m_y=1,IV,plugin,0.35
1,-0.2609333498022838,0.05674128396581348,-0.17785482261765898,-0.024855505499720872,1.0,1.0,-0.15275733212546713,m_y=0,IV,plugin,0.35
2,-0.4759516033346015,0.1407275507749875,-0.32512168046047746,-0.010102372099136586,1.0,1.0,-0.05218741889966505,m_a=0,IV,plugin,0.35
3,-0.08830894885796012,0.033539428884374535,-0.08830894885796017,0.033539428884374445,1.0,1.0,-0.04326669904775682,m_a=1,IV,plugin,0.35
4,-0.22111090013637344,0.051410900136373526,-0.14610317949107157,-0.02359682050892838,1.0,1.0,-0.06989999999999999,m_u,IV,plugin,0.35
0,-0.3318133396742892,-0.11818223240243275,-0.286605585060515,-0.16389692885054122,1.0,1.0,-0.25475352112676053,m_y=1,IV,plugin,0.35
1,-0.20655014056109916,0.04229319089472354,-0.14128206030038945,-0.021949159681121058,1.0,0.6,-0.1415509259259259,m_y=0,IV,plugin,0.35
2,-0.4385335070804631,0.049319539770146505,-0.32134531559414986,-0.06786865171616671,1.0,0.6,-0.06720350627505517,m_a=0,IV,plugin,0.35
3,-0.0729073756350076,0.02449288572959323,-0.07290737563500757,0.02449288572959325,1.0,1.0,-0.050584685724997414,m_a=1,IV,plugin,0.35
4,-0.20214627617135453,0.012246276171354542,-0.14413226197605516,-0.045767738023944814,1.0,1.0,-0.08355,m_u,IV,plugin,0.35
