g,s,metric,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,selection_rate,size
_Population,9,m_a=1,-0.22466708464942825,-0.07316845578793435,-0.22466708464942825,-0.0731684557879343,0.5,0.5,-0.18744900939741765,0.1906218144750255,1.0
_Population,9,m_u,-0.1836333415229956,0.08067717434664484,-0.12719071854991565,0.024234551373565005,0.0,0.0,0.09989806320081551,0.1906218144750255,1.0
_Population,9,m_y=0,0.5058078951800464,0.6440028620805076,0.5077842409551983,0.642561812684558,0.0,0.0,0.27484043470760733,0.1906218144750255,1.0
_Population,9,m_y=1,0.26083169653869775,0.41533333184257326,0.2881890712836962,0.39361451012604065,1.0,1.0,0.32978821250706725,0.1906218144750255,1.0
_Population,10,m_a=0,-0.3674781216079554,0.013887490280234838,-0.2602747863823841,-0.09331584494533643,0.0,0.0,0.08786470085688267,0.19928644240570847,1.0
_Population,10,m_a=1,-0.17789125111952642,-0.004086772188667653,-0.17789125111952647,-0.004086772188667655,1.0,1.0,-0.14997121516044154,0.19928644240570847,1.0
_Population,10,m_u,-0.22480888344867322,0.11675587631309725,-0.13897940939186026,0.03092640225628432,0.5,0.0,0.11875637104994902,0.19928644240570847,1.0
_Population,10,m_y=0,0.43992822896831124,0.5993233044437732,0.44263898167365534,0.5973367328014774,0.0,0.0,0.23113920940909127,0.19928644240570847,1.0
_Population,10,m_y=1,0.2243885570143891,0.40186292793764467,0.2587388228669312,0.3746258081861622,1.0,1.0,0.32275925232088587,0.19928644240570847,1.0
_Population,11,m_a=0,-0.3814988357822685,0.09954437027278457,-0.2417259246934067,-0.04022854081607731,0.5,0.0,0.06652250176418645,0.1946992864424057,1.0
_Population,11,m_a=1,-0.17367183128496916,0.014375646242372253,-0.17367183128496916,0.01437564624237219,0.0,0.0,-0.19688043937902938,0.1946992864424057,1.0
_Population,11,m_u,-0.25431404684794756,0.1584934556145124,-0.14189738935110563,0.04607679811767035,1.0,0.0,0.08307849133537207,0.1946992864424057,1.0
_Population,11,m_y=0,0.4059421289183218,0.5769837857845057,0.40875663576077914,0.5749099844814913,0.0,0.0,0.28559403559403557,0.1946992864424057,1.0
_Population,11,m_y=1,0.21948741788635726,0.4116551021987036,0.2568909543850012,0.38218147740099134,1.0,1.0,0.31781945974823866,0.1946992864424057,1.0
_Population,12,m_a=0,-0.350069844279276,0.026269732669617685,-0.2467944959683087,-0.0770056156413496,0.0,0.0,0.08465552551574063,0.1890927624872579,1.0
_Population,12,m_a=1,-0.2052632213721738,-0.033492348386100046,-0.2052632213721738,-0.03349234838610006,0.5,0.5,-0.17317626081611148,0.1890927624872579,1.0
_Population,12,m_u,-0.2187703537057752,0.11989165849680467,-0.13527704596646112,0.03639835075749065,0.5,0.0,0.11467889908256884,0.1890927624872579,1.0
_Population,12,m_y=0,0.4450834975819466,0.6021789614165864,0.4473645940713251,0.6005094749597143,0.0,0.0,0.26199112210090414,0.1890927624872579,1.0
_Population,12,m_y=1,0.23894276931258335,0.4141292997716235,0.2714409038964711,0.3885002800271745,1.0,1.0,0.33959910370437085,0.1890927624872579,1.0
_Population,13,m_a=0,-0.33624337581017416,0.015959248747809684,-0.23986293687459725,-0.08042119018776714,0.0,0.0,0.09120954179660237,0.17533129459734964,1.0
_Population,13,m_a=1,-0.23256230446088222,-0.06411982093904989,-0.23256230446088227,-0.06411982093905001,1.0,1.0,-0.1849538481457269,0.17533129459734964,1.0
_Population,13,m_u,-0.2088450428797013,0.11506318762995615,-0.12939192181605957,0.03561006656631441,0.5,0.0,0.10958205912334354,0.17533129459734964,1.0
_Population,13,m_y=0,0.45342935506517634,0.613383093830846,0.4557552950329995,0.611696069474249,0.0,0.0,0.25756319933692495,0.17533129459734964,1.0
_Population,13,m_y=1,0.2451539792114328,0.4235106623639746,0.2780446631147483,0.397729895699288,1.0,1.0,0.3516666666666667,0.17533129459734964,1.0
_Population,14,m_a=0,-0.3156735389094184,-0.04954257986166366,-0.24916982686128203,-0.11604629190979995,0.0,0.0,0.08097323674658316,0.1962283384301733,1.0
_Population,14,m_a=1,-0.22741853574671445,-0.08296488903974536,-0.22741853574671447,-0.08296488903974537,1.0,1.0,-0.17516982964508976,0.1962283384301733,1.0
_Population,14,m_u,-0.18127473668041777,0.07220236155299675,-0.1278490534165892,0.01877667828916818,0.0,0.0,0.10754332313965341,0.1962283384301733,1.0
_Population,14,m_y=0,0.5006286097596833,0.6318783401208173,0.502789477930987,0.6302873882077049,0.0,0.0,0.27232961760970786,0.1962283384301733,1.0
_Population,14,m_y=1,0.25527730373760266,0.40121042317032485,0.28063574179876577,0.3808864771588526,1.0,1.0,0.3347304753820034,0.1962283384301733,1.0
_Population,15,m_a=0,-0.3030705241437475,-0.06699723655287387,-0.24584940386432808,-0.1242183568322933,0.0,0.0,0.09673596432439174,0.1834862385321101,1.0
_Population,15,m_a=1,-0.2538397327859109,-0.11192156563943945,-0.25383973278591077,-0.11192156563943936,1.0,1.0,-0.1607410930899847,0.1834862385321101,1.0
_Population,15,m_u,-0.16449850762250695,0.06969728438091677,-0.11778335457312356,0.022982131331533345,0.0,0.0,0.12487257900101936,0.1834862385321101,1.0
